Model,MDO3012
Firmware Version,1.26

Waveform Type,ANALOG,,,Waveform Type,ANALOG
Point Format,Y,,,Point Format,Y
Horizontal Units,s,,,Horizontal Units,s
Horizontal Scale,0.0002,,,Horizontal Scale,0.0002
Horizontal Delay,0,,,Horizontal Delay,0
Sample Interval,2e-07,,,Sample Interval,2e-07
Record Length,10000,,,Record Length,10000
Gating,0.0% to 100.0%,,,Gating,0.0% to 100.0%
Probe Attenuation,10,0.01,,Probe Attenuation,1
Vertical Units,V,A,,Vertical Units,W
Vertical Offset,0,0,,Vertical Offset,0
Vertical Scale,1,0.01,,Vertical Scale,0.2
Vertical Position,-0.02,-0.02,,Vertical Position,-0.0961381
,,,,,
,,,,,
,,,,,
Label,,,,Label,
TIME,CH1,CH2,,TIME,"MATH<CH1*CH2>"
-7.1780e-04,2.37938,-0.0198891,,-7.1780e-04,-0.0474599
-7.1760e-04,2.37141,-0.0198484,,-7.1760e-04,-0.0472724
-7.1740e-04,2.37719,-0.0198672,,-7.1740e-04,-0.0470536
-7.1720e-04,2.37781,-0.0199094,,-7.1720e-04,-0.0473036
-7.1700e-04,2.37797,-0.0198125,,-7.1700e-04,-0.0470849
-7.1680e-04,2.38141,-0.0198109,,-7.1680e-04,-0.0471786
-7.1660e-04,2.37859,-0.0198797,,-7.1660e-04,-0.0471474
-7.1640e-04,2.37625,-0.0198563,,-7.1640e-04,-0.0473036
-7.1620e-04,2.38,-0.0198344,,-7.1620e-04,-0.0471786
-7.1600e-04,2.37719,-0.0198063,,-7.1600e-04,-0.0473349
-7.1580e-04,2.37688,-0.0198875,,-7.1580e-04,-0.0469286
-7.1560e-04,2.38391,-0.0198609,,-7.1560e-04,-0.0471786
-7.1540e-04,2.38047,-0.0197469,,-7.1540e-04,-0.0475224
-7.1520e-04,2.36266,-0.0198531,,-7.1520e-04,-0.0471161
-7.1500e-04,2.37125,-0.0198703,,-7.1500e-04,-0.0473661
-7.1480e-04,2.37781,-0.0198891,,-7.1480e-04,-0.0472099
-7.1460e-04,2.37688,-0.0199453,,-7.1460e-04,-0.0473349
-7.1440e-04,2.37906,-0.0197266,,-7.1440e-04,-0.0472099
-7.1420e-04,2.37562,-0.0199125,,-7.1420e-04,-0.0473349
-7.1400e-04,2.37922,-0.0198469,,-7.1400e-04,-0.0474286
-7.1380e-04,2.3825,-0.0198266,,-7.1380e-04,-0.0471161
-7.1360e-04,2.37562,-0.0197469,,-7.1360e-04,-0.0472099
-7.1340e-04,2.37312,-0.0199016,,-7.1340e-04,-0.0472099
-7.1320e-04,2.37781,-0.0197891,,-7.1320e-04,-0.0474599
-7.1300e-04,2.38172,-0.01985,,-7.1300e-04,-0.0472099
-7.1280e-04,2.37828,-0.0197891,,-7.1280e-04,-0.0471786
-7.1260e-04,2.36969,-0.0199109,,-7.1260e-04,-0.0470224
-7.1240e-04,2.38063,-0.0198453,,-7.1240e-04,-0.0473661
-7.1220e-04,2.38094,-0.0198297,,-7.1220e-04,-0.0472099
-7.1200e-04,2.38031,-0.0198125,,-7.1200e-04,-0.0471474
-7.1180e-04,2.37359,-0.0199578,,-7.1180e-04,-0.0473661
-7.1160e-04,2.38063,-0.0198109,,-7.1160e-04,-0.0471161
-7.1140e-04,2.37609,-0.0197891,,-7.1140e-04,-0.0474286
-7.1120e-04,2.37734,-0.0197547,,-7.1120e-04,-0.0473349
-7.1100e-04,2.37828,-0.0199078,,-7.1100e-04,-0.0470849
-7.1080e-04,2.38578,-0.0198063,,-7.1080e-04,-0.0472099
-7.1060e-04,2.38328,-0.0198406,,-7.1060e-04,-0.0473036
-7.1040e-04,2.38375,-0.0197984,,-7.1040e-04,-0.0473036
-7.1020e-04,2.38641,-0.0198516,,-7.1020e-04,-0.0472099
-7.1000e-04,2.38281,-0.0197625,,-7.1000e-04,-0.0472099
-7.0980e-04,2.37953,-0.0197516,,-7.0980e-04,-0.0474599
-7.0960e-04,2.38297,-0.0198016,,-7.0960e-04,-0.0473036
-7.0940e-04,2.37375,-0.0198078,,-7.0940e-04,-0.0470849
-7.0920e-04,2.38078,-0.0198734,,-7.0920e-04,-0.0470536
-7.0900e-04,2.37078,-0.0198078,,-7.0900e-04,-0.0472411
-7.0880e-04,2.37781,-0.0198063,,-7.0880e-04,-0.0471474
-7.0860e-04,2.38031,-0.0198203,,-7.0860e-04,-0.0470849
-7.0840e-04,2.38094,-0.0198109,,-7.0840e-04,-0.0470224
-7.0820e-04,2.36625,-0.0198422,,-7.0820e-04,-0.0472099
-7.0800e-04,2.38234,-0.0197891,,-7.0800e-04,-0.0473349
-7.0780e-04,2.36891,-0.0197422,,-7.0780e-04,-0.0472724
-7.0760e-04,2.37922,-0.0198359,,-7.0760e-04,-0.0471161
-7.0740e-04,2.37484,-0.0197953,,-7.0740e-04,-0.0473661
-7.0720e-04,2.38469,-0.0197922,,-7.0720e-04,-0.0471161
-7.0700e-04,2.38031,-0.0198734,,-7.0700e-04,-0.0473661
-7.0680e-04,2.38344,-0.0197266,,-7.0680e-04,-0.0473349
-7.0660e-04,2.38187,-0.0198563,,-7.0660e-04,-0.0473974
-7.0640e-04,2.37875,-0.0196875,,-7.0640e-04,-0.0472099
-7.0620e-04,2.38344,-0.0197625,,-7.0620e-04,-0.0470224
-7.0600e-04,2.37656,-0.0198172,,-7.0600e-04,-0.0473661
-7.0580e-04,2.37672,-0.0198797,,-7.0580e-04,-0.0472411
-7.0560e-04,2.37297,-0.0198078,,-7.0560e-04,-0.0471474
-7.0540e-04,2.38734,-0.0198219,,-7.0540e-04,-0.0471474
-7.0520e-04,2.37875,-0.0197266,,-7.0520e-04,-0.0471474
-7.0500e-04,2.38703,-0.0197719,,-7.0500e-04,-0.0471786
-7.0480e-04,2.37391,-0.0197844,,-7.0480e-04,-0.0473349
-7.0460e-04,2.37453,-0.0197188,,-7.0460e-04,-0.0473036
-7.0440e-04,2.38406,-0.0198203,,-7.0440e-04,-0.0473349
-7.0420e-04,2.37938,-0.0197672,,-7.0420e-04,-0.0474286
-7.0400e-04,2.37797,-0.0198172,,-7.0400e-04,-0.0471786
-7.0380e-04,2.38687,-0.0198547,,-7.0380e-04,-0.0472099
-7.0360e-04,2.37281,-0.0197641,,-7.0360e-04,-0.0472411
-7.0340e-04,2.3875,-0.0197453,,-7.0340e-04,-0.0469911
-7.0320e-04,2.37891,-0.01975,,-7.0320e-04,-0.0474286
-7.0300e-04,2.37031,-0.0198438,,-7.0300e-04,-0.0471786
-7.0280e-04,2.38437,-0.0199203,,-7.0280e-04,-0.0472724
-7.0260e-04,2.37844,-0.0198406,,-7.0260e-04,-0.0472724
-7.0240e-04,2.37703,-0.0198313,,-7.0240e-04,-0.0470849
-7.0220e-04,2.37969,-0.0197516,,-7.0220e-04,-0.0472099
-7.0200e-04,2.38141,-0.0197656,,-7.0200e-04,-0.0474599
-7.0180e-04,2.37859,-0.0198563,,-7.0180e-04,-0.0470536
-7.0160e-04,2.38156,-0.0197875,,-7.0160e-04,-0.0472411
-7.0140e-04,2.37219,-0.0198516,,-7.0140e-04,-0.0471161
-7.0120e-04,2.3775,-0.019825,,-7.0120e-04,-0.0472724
-7.0100e-04,2.3775,-0.019825,,-7.0100e-04,-0.0470849
-7.0080e-04,2.37594,-0.0198109,,-7.0080e-04,-0.0470224
-7.0060e-04,2.38078,-0.0197609,,-7.0060e-04,-0.0471786
-7.0040e-04,2.38094,-0.0198469,,-7.0040e-04,-0.0472411
-7.0020e-04,2.37453,-0.0198031,,-7.0020e-04,-0.0470536
-7.0000e-04,2.38109,-0.019825,,-7.0000e-04,-0.0472099
-6.9980e-04,2.38125,-0.0198859,,-6.9980e-04,-0.0473349
-6.9960e-04,2.36953,-0.0197578,,-6.9960e-04,-0.0471786
-6.9940e-04,2.37734,-0.0198047,,-6.9940e-04,-0.0469911
-6.9920e-04,2.37938,-0.0198625,,-6.9920e-04,-0.0472411
-6.9900e-04,2.37859,-0.0198547,,-6.9900e-04,-0.0472099
-6.9880e-04,2.37891,-0.0198813,,-6.9880e-04,-0.0473349
-6.9860e-04,2.37469,-0.0197781,,-6.9860e-04,-0.0472411
-6.9840e-04,2.37578,-0.0198109,,-6.9840e-04,-0.0473974
-6.9820e-04,2.38063,-0.0198797,,-6.9820e-04,-0.0473036
-6.9800e-04,2.37734,-0.0197641,,-6.9800e-04,-0.0471474
-6.9780e-04,2.38375,-0.0197859,,-6.9780e-04,-0.0473349
-6.9760e-04,2.38,-0.0197594,,-6.9760e-04,-0.0472724
-6.9740e-04,2.36984,-0.0198281,,-6.9740e-04,-0.0471161
-6.9720e-04,2.37969,-0.0199469,,-6.9720e-04,-0.0472411
-6.9700e-04,2.37516,-0.0198234,,-6.9700e-04,-0.0470849
-6.9680e-04,2.38047,-0.0198094,,-6.9680e-04,-0.0473036
-6.9660e-04,2.38734,-0.0197875,,-6.9660e-04,-0.0469911
-6.9640e-04,2.37469,-0.0198781,,-6.9640e-04,-0.0470536
-6.9620e-04,2.3775,-0.0198125,,-6.9620e-04,-0.0469599
-6.9600e-04,2.37891,-0.0197484,,-6.9600e-04,-0.0473349
-6.9580e-04,2.38391,-0.0197313,,-6.9580e-04,-0.0470849
-6.9560e-04,2.39,-0.0198703,,-6.9560e-04,-0.0471161
-6.9540e-04,2.37609,-0.0198094,,-6.9540e-04,-0.0472724
-6.9520e-04,2.38094,-0.0197891,,-6.9520e-04,-0.0471786
-6.9500e-04,2.38156,-0.0198594,,-6.9500e-04,-0.0471161
-6.9480e-04,2.3825,-0.0197938,,-6.9480e-04,-0.0474599
-6.9460e-04,2.38219,-0.0198766,,-6.9460e-04,-0.0472411
-6.9440e-04,2.38234,-0.0198438,,-6.9440e-04,-0.0471474
-6.9420e-04,2.37219,-0.0198531,,-6.9420e-04,-0.0470224
-6.9400e-04,2.38234,-0.0197859,,-6.9400e-04,-0.0470849
-6.9380e-04,2.37062,-0.0197688,,-6.9380e-04,-0.0472411
-6.9360e-04,2.375,-0.0198406,,-6.9360e-04,-0.0472099
-6.9340e-04,2.37641,-0.0198188,,-6.9340e-04,-0.0469911
-6.9320e-04,2.38094,-0.019875,,-6.9320e-04,-0.0470849
-6.9300e-04,2.37734,-0.0198484,,-6.9300e-04,-0.0470224
-6.9280e-04,2.38125,-0.0198297,,-6.9280e-04,-0.0469911
-6.9260e-04,2.37859,-0.0197828,,-6.9260e-04,-0.0470536
-6.9240e-04,2.37781,-0.0197688,,-6.9240e-04,-0.0472411
-6.9220e-04,2.375,-0.0199078,,-6.9220e-04,-0.0472099
-6.9200e-04,2.37672,-0.0197328,,-6.9200e-04,-0.0472099
-6.9180e-04,2.37953,-0.0199203,,-6.9180e-04,-0.0470536
-6.9160e-04,2.37969,-0.0198938,,-6.9160e-04,-0.0470536
-6.9140e-04,2.37234,-0.0198125,,-6.9140e-04,-0.0470224
-6.9120e-04,2.3775,-0.0199109,,-6.9120e-04,-0.0472099
-6.9100e-04,2.36531,-0.0198141,,-6.9100e-04,-0.0472411
-6.9080e-04,2.38109,-0.0197547,,-6.9080e-04,-0.0469911
-6.9060e-04,2.37703,-0.0197875,,-6.9060e-04,-0.0471786
-6.9040e-04,2.37188,-0.0198031,,-6.9040e-04,-0.0472411
-6.9020e-04,2.38172,-0.0198234,,-6.9020e-04,-0.0470536
-6.9000e-04,2.38125,-0.0198375,,-6.9000e-04,-0.0470224
-6.8980e-04,2.37016,-0.0197609,,-6.8980e-04,-0.0473349
-6.8960e-04,2.37422,-0.0197641,,-6.8960e-04,-0.0472411
-6.8940e-04,2.37438,-0.0198047,,-6.8940e-04,-0.0470536
-6.8920e-04,2.38203,-0.0198422,,-6.8920e-04,-0.0469911
-6.8900e-04,2.3775,-0.0197453,,-6.8900e-04,-0.0472724
-6.8880e-04,2.38781,-0.0198656,,-6.8880e-04,-0.0469911
-6.8860e-04,2.37938,-0.0198203,,-6.8860e-04,-0.0472411
-6.8840e-04,2.38406,-0.0198,,-6.8840e-04,-0.0470224
-6.8820e-04,2.38328,-0.0198438,,-6.8820e-04,-0.0471786
-6.8800e-04,2.37156,-0.0198078,,-6.8800e-04,-0.0471474
-6.8780e-04,2.38344,-0.0198484,,-6.8780e-04,-0.0474911
-6.8760e-04,2.38,-0.0197656,,-6.8760e-04,-0.0472724
-6.8740e-04,2.37578,-0.01985,,-6.8740e-04,-0.0471474
-6.8720e-04,2.37859,-0.0197797,,-6.8720e-04,-0.0469599
-6.8700e-04,2.37688,-0.0198313,,-6.8700e-04,-0.0474599
-6.8680e-04,2.37547,-0.0197375,,-6.8680e-04,-0.0472411
-6.8660e-04,2.37516,-0.0197422,,-6.8660e-04,-0.0470224
-6.8640e-04,2.37312,-0.0198891,,-6.8640e-04,-0.0470224
-6.8620e-04,2.37766,-0.0197844,,-6.8620e-04,-0.0472411
-6.8600e-04,2.37562,-0.0198047,,-6.8600e-04,-0.0470849
-6.8580e-04,2.37297,-0.0197875,,-6.8580e-04,-0.0470849
-6.8560e-04,2.38187,-0.019875,,-6.8560e-04,-0.0470849
-6.8540e-04,2.37406,-0.0197641,,-6.8540e-04,-0.0473974
-6.8520e-04,2.37797,-0.0198078,,-6.8520e-04,-0.0471786
-6.8500e-04,2.37359,-0.0198797,,-6.8500e-04,-0.0472099
-6.8480e-04,2.37734,-0.0198406,,-6.8480e-04,-0.0469911
-6.8460e-04,2.385,-0.0198625,,-6.8460e-04,-0.0472411
-6.8440e-04,2.38,-0.0198922,,-6.8440e-04,-0.0471786
-6.8420e-04,2.38031,-0.0198344,,-6.8420e-04,-0.0471161
-6.8400e-04,2.37844,-0.0198297,,-6.8400e-04,-0.0471161
-6.8380e-04,2.37625,-0.0198156,,-6.8380e-04,-0.0470849
-6.8360e-04,2.38766,-0.0198391,,-6.8360e-04,-0.0472724
-6.8340e-04,2.3725,-0.0198609,,-6.8340e-04,-0.0472724
-6.8320e-04,2.38719,-0.0198063,,-6.8320e-04,-0.0471474
-6.8300e-04,2.38687,-0.0197969,,-6.8300e-04,-0.0471474
-6.8280e-04,2.37703,-0.0198625,,-6.8280e-04,-0.0471161
-6.8260e-04,2.38719,-0.0197453,,-6.8260e-04,-0.0472724
-6.8240e-04,2.38078,-0.0198141,,-6.8240e-04,-0.0472099
-6.8220e-04,2.38203,-0.0198234,,-6.8220e-04,-0.0469911
-6.8200e-04,2.38141,-0.0197922,,-6.8200e-04,-0.0469286
-6.8180e-04,2.38047,-0.019775,,-6.8180e-04,-0.0473036
-6.8160e-04,2.37203,-0.0197953,,-6.8160e-04,-0.0471161
-6.8140e-04,2.38266,-0.0198109,,-6.8140e-04,-0.0471161
-6.8120e-04,2.36984,-0.0198109,,-6.8120e-04,-0.0472411
-6.8100e-04,2.38375,-0.0197844,,-6.8100e-04,-0.0467411
-6.8080e-04,2.38625,-0.0198234,,-6.8080e-04,-0.0472411
-6.8060e-04,2.38187,-0.0197781,,-6.8060e-04,-0.0471786
-6.8040e-04,2.37375,-0.0197594,,-6.8040e-04,-0.0472411
-6.8020e-04,2.37656,-0.0198672,,-6.8020e-04,-0.0469286
-6.8000e-04,2.37312,-0.01985,,-6.8000e-04,-0.0470536
-6.7980e-04,2.38234,-0.0197984,,-6.7980e-04,-0.0470536
-6.7960e-04,2.36953,-0.0197922,,-6.7960e-04,-0.0470536
-6.7940e-04,2.38703,-0.0198125,,-6.7940e-04,-0.0468661
-6.7920e-04,2.38094,-0.0197563,,-6.7920e-04,-0.0472724
-6.7900e-04,2.37625,-0.0198625,,-6.7900e-04,-0.0472724
-6.7880e-04,2.38375,-0.0198031,,-6.7880e-04,-0.0469599
-6.7860e-04,2.37719,-0.0198188,,-6.7860e-04,-0.0471474
-6.7840e-04,2.37969,-0.0197797,,-6.7840e-04,-0.0472411
-6.7820e-04,2.37406,-0.0198313,,-6.7820e-04,-0.0469286
-6.7800e-04,2.38109,-0.0198672,,-6.7800e-04,-0.0470849
-6.7780e-04,2.37422,-0.0197781,,-6.7780e-04,-0.0472411
-6.7760e-04,2.37578,-0.0197922,,-6.7760e-04,-0.0468974
-6.7740e-04,2.38031,-0.0197547,,-6.7740e-04,-0.0475224
-6.7720e-04,2.38141,-0.0197234,,-6.7720e-04,-0.0470849
-6.7700e-04,2.36813,-0.0197469,,-6.7700e-04,-0.0470536
-6.7680e-04,2.37391,-0.0198203,,-6.7680e-04,-0.0470849
-6.7660e-04,2.37859,-0.0198344,,-6.7660e-04,-0.0468349
-6.7640e-04,2.37938,-0.0197578,,-6.7640e-04,-0.0468974
-6.7620e-04,2.38094,-0.0197922,,-6.7620e-04,-0.0471161
-6.7600e-04,2.37703,-0.0197734,,-6.7600e-04,-0.0468349
-6.7580e-04,2.37859,-0.0198297,,-6.7580e-04,-0.0468036
-6.7560e-04,2.38563,-0.0197531,,-6.7560e-04,-0.0472099
-6.7540e-04,2.37844,-0.0198578,,-6.7540e-04,-0.0470849
-6.7520e-04,2.38156,-0.0197625,,-6.7520e-04,-0.0469599
-6.7500e-04,2.37984,-0.0197563,,-6.7500e-04,-0.0470536
-6.7480e-04,2.37719,-0.0197672,,-6.7480e-04,-0.0470224
-6.7460e-04,2.37875,-0.0197844,,-6.7460e-04,-0.0468661
-6.7440e-04,2.37547,-0.0198,,-6.7440e-04,-0.0472099
-6.7420e-04,2.37719,-0.0197984,,-6.7420e-04,-0.0471161
-6.7400e-04,2.37141,-0.0197969,,-6.7400e-04,-0.0471161
-6.7380e-04,2.37594,-0.0197641,,-6.7380e-04,-0.0471161
-6.7360e-04,2.37094,-0.0197922,,-6.7360e-04,-0.0471786
-6.7340e-04,2.3775,-0.0198313,,-6.7340e-04,-0.0471474
-6.7320e-04,2.37781,-0.0198469,,-6.7320e-04,-0.0469599
-6.7300e-04,2.37953,-0.0198359,,-6.7300e-04,-0.0473974
-6.7280e-04,2.37953,-0.0197359,,-6.7280e-04,-0.0472724
-6.7260e-04,2.38094,-0.0197797,,-6.7260e-04,-0.0469911
-6.7240e-04,2.3775,-0.0198031,,-6.7240e-04,-0.0471786
-6.7220e-04,2.38734,-0.0198156,,-6.7220e-04,-0.0471161
-6.7200e-04,2.37969,-0.0197953,,-6.7200e-04,-0.0471786
-6.7180e-04,2.37328,-0.0198063,,-6.7180e-04,-0.0470224
-6.7160e-04,2.37328,-0.0197938,,-6.7160e-04,-0.0472099
-6.7140e-04,2.38109,-0.0197875,,-6.7140e-04,-0.0471474
-6.7120e-04,2.37484,-0.0197813,,-6.7120e-04,-0.0473036
-6.7100e-04,2.37094,-0.0198031,,-6.7100e-04,-0.0471786
-6.7080e-04,2.37031,-0.0199313,,-6.7080e-04,-0.0470849
-6.7060e-04,2.37672,-0.0197953,,-6.7060e-04,-0.0469911
-6.7040e-04,2.37875,-0.0198938,,-6.7040e-04,-0.0470536
-6.7020e-04,2.37984,-0.0197797,,-6.7020e-04,-0.0472099
-6.7000e-04,2.37938,-0.0197313,,-6.7000e-04,-0.0472724
-6.6980e-04,2.37391,-0.0197875,,-6.6980e-04,-0.0472724
-6.6960e-04,2.37953,-0.0198625,,-6.6960e-04,-0.0473036
-6.6940e-04,2.37672,-0.0198516,,-6.6940e-04,-0.0470849
-6.6920e-04,2.37719,-0.0197219,,-6.6920e-04,-0.0470849
-6.6900e-04,2.38344,-0.0198313,,-6.6900e-04,-0.0471786
-6.6880e-04,2.38219,-0.0198031,,-6.6880e-04,-0.0472724
-6.6860e-04,2.37125,-0.0197922,,-6.6860e-04,-0.0470224
-6.6840e-04,2.38219,-0.0197672,,-6.6840e-04,-0.0470536
-6.6820e-04,2.38156,-0.0197406,,-6.6820e-04,-0.0473349
-6.6800e-04,2.37281,-0.0198375,,-6.6800e-04,-0.0471161
-6.6780e-04,2.38313,-0.0198359,,-6.6780e-04,-0.0469286
-6.6760e-04,2.38172,-0.0197313,,-6.6760e-04,-0.0470224
-6.6740e-04,2.37094,-0.0197891,,-6.6740e-04,-0.0468974
-6.6720e-04,2.38719,-0.0198484,,-6.6720e-04,-0.0471161
-6.6700e-04,2.37859,-0.0198063,,-6.6700e-04,-0.0471474
-6.6680e-04,2.36875,-0.0196969,,-6.6680e-04,-0.0471161
-6.6660e-04,2.37406,-0.0197969,,-6.6660e-04,-0.0471161
-6.6640e-04,2.385,-0.0197625,,-6.6640e-04,-0.0472411
-6.6620e-04,2.37344,-0.0198625,,-6.6620e-04,-0.0469911
-6.6600e-04,2.37672,-0.0197625,,-6.6600e-04,-0.0471161
-6.6580e-04,2.37859,-0.0198188,,-6.6580e-04,-0.0467411
-6.6560e-04,2.37953,-0.0197813,,-6.6560e-04,-0.0471161
-6.6540e-04,2.37734,-0.0198047,,-6.6540e-04,-0.0469911
-6.6520e-04,2.38219,-0.0197844,,-6.6520e-04,-0.0469911
-6.6500e-04,2.38266,-0.0197359,,-6.6500e-04,-0.0470224
-6.6480e-04,2.37297,-0.0198484,,-6.6480e-04,-0.0468974
-6.6460e-04,2.38016,-0.0197313,,-6.6460e-04,-0.0472724
-6.6440e-04,2.37922,-0.0198,,-6.6440e-04,-0.0469286
-6.6420e-04,2.37766,-0.0197156,,-6.6420e-04,-0.0471786
-6.6400e-04,2.37688,-0.0198109,,-6.6400e-04,-0.0471161
-6.6380e-04,2.37188,-0.0197859,,-6.6380e-04,-0.0469286
-6.6360e-04,2.37266,-0.0197234,,-6.6360e-04,-0.0470849
-6.6340e-04,2.37094,-0.0197922,,-6.6340e-04,-0.0472724
-6.6320e-04,2.37547,-0.0197953,,-6.6320e-04,-0.0471161
-6.6300e-04,2.39062,-0.0197406,,-6.6300e-04,-0.0469911
-6.6280e-04,2.37422,-0.0198266,,-6.6280e-04,-0.0470224
-6.6260e-04,2.37859,-0.0197891,,-6.6260e-04,-0.0470849
-6.6240e-04,2.37484,-0.0197578,,-6.6240e-04,-0.0469911
-6.6220e-04,2.37562,-0.0197844,,-6.6220e-04,-0.0472411
-6.6200e-04,2.37547,-0.0197469,,-6.6200e-04,-0.0469286
-6.6180e-04,2.37531,-0.0197203,,-6.6180e-04,-0.0469286
-6.6160e-04,2.37641,-0.0197531,,-6.6160e-04,-0.0470849
-6.6140e-04,2.37531,-0.0197203,,-6.6140e-04,-0.0470849
-6.6120e-04,2.37422,-0.0197234,,-6.6120e-04,-0.0469911
-6.6100e-04,2.37516,-0.0197797,,-6.6100e-04,-0.0470849
-6.6080e-04,2.37734,-0.0197953,,-6.6080e-04,-0.0472411
-6.6060e-04,2.385,-0.0197297,,-6.6060e-04,-0.0470536
-6.6040e-04,2.37766,-0.0197047,,-6.6040e-04,-0.0470849
-6.6020e-04,2.38125,-0.0198531,,-6.6020e-04,-0.0469286
-6.6000e-04,2.38125,-0.0197453,,-6.6000e-04,-0.0472724
-6.5980e-04,2.37594,-0.0198063,,-6.5980e-04,-0.0471786
-6.5960e-04,2.37766,-0.0198094,,-6.5960e-04,-0.0471786
-6.5940e-04,2.38313,-0.0198094,,-6.5940e-04,-0.0471474
-6.5920e-04,2.38047,-0.0197859,,-6.5920e-04,-0.0469599
-6.5900e-04,2.3775,-0.0197844,,-6.5900e-04,-0.0472724
-6.5880e-04,2.37297,-0.0197094,,-6.5880e-04,-0.0470849
-6.5860e-04,2.37,-0.01975,,-6.5860e-04,-0.0471474
-6.5840e-04,2.3725,-0.0197844,,-6.5840e-04,-0.0469286
-6.5820e-04,2.37406,-0.0198297,,-6.5820e-04,-0.0470224
-6.5800e-04,2.37312,-0.0198922,,-6.5800e-04,-0.0470536
-6.5780e-04,2.3775,-0.0196969,,-6.5780e-04,-0.0470536
-6.5760e-04,2.37109,-0.019925,,-6.5760e-04,-0.0470224
-6.5740e-04,2.38531,-0.019825,,-6.5740e-04,-0.0470224
-6.5720e-04,2.36531,-0.0197828,,-6.5720e-04,-0.0472099
-6.5700e-04,2.37688,-0.0197031,,-6.5700e-04,-0.0469911
-6.5680e-04,2.37406,-0.0197391,,-6.5680e-04,-0.0473036
-6.5660e-04,2.38297,-0.0197203,,-6.5660e-04,-0.0472099
-6.5640e-04,2.37312,-0.0198203,,-6.5640e-04,-0.0471474
-6.5620e-04,2.38125,-0.0197625,,-6.5620e-04,-0.0471474
-6.5600e-04,2.37188,-0.0197703,,-6.5600e-04,-0.0469911
-6.5580e-04,2.37484,-0.0197406,,-6.5580e-04,-0.0469286
-6.5560e-04,2.36766,-0.0198328,,-6.5560e-04,-0.0471474
-6.5540e-04,2.37516,-0.0198,,-6.5540e-04,-0.0470224
-6.5520e-04,2.37609,-0.0197719,,-6.5520e-04,-0.0471161
-6.5500e-04,2.36328,-0.0198344,,-6.5500e-04,-0.0473349
-6.5480e-04,2.37484,-0.0198234,,-6.5480e-04,-0.0467411
-6.5460e-04,2.37125,-0.0198453,,-6.5460e-04,-0.0470849
-6.5440e-04,2.38109,-0.0197469,,-6.5440e-04,-0.0470849
-6.5420e-04,2.37094,-0.0197953,,-6.5420e-04,-0.0469599
-6.5400e-04,2.37188,-0.0197703,,-6.5400e-04,-0.0471786
-6.5380e-04,2.37859,-0.0197531,,-6.5380e-04,-0.0471786
-6.5360e-04,2.37859,-0.0197656,,-6.5360e-04,-0.0471474
-6.5340e-04,2.36969,-0.0197984,,-6.5340e-04,-0.0472099
-6.5320e-04,2.37641,-0.0197703,,-6.5320e-04,-0.0469911
-6.5300e-04,2.37109,-0.0196891,,-6.5300e-04,-0.0471474
-6.5280e-04,2.37406,-0.0197984,,-6.5280e-04,-0.0472724
-6.5260e-04,2.38094,-0.0196891,,-6.5260e-04,-0.0470536
-6.5240e-04,2.37594,-0.0197156,,-6.5240e-04,-0.0470849
-6.5220e-04,2.37672,-0.0198109,,-6.5220e-04,-0.0473974
-6.5200e-04,2.38203,-0.0197141,,-6.5200e-04,-0.0472411
-6.5180e-04,2.38156,-0.0197219,,-6.5180e-04,-0.0472099
-6.5160e-04,2.37188,-0.0198688,,-6.5160e-04,-0.0471786
-6.5140e-04,2.37047,-0.0197469,,-6.5140e-04,-0.0472724
-6.5120e-04,2.37391,-0.0196625,,-6.5120e-04,-0.0470849
-6.5100e-04,2.36828,-0.0197453,,-6.5100e-04,-0.0472411
-6.5080e-04,2.3825,-0.0197234,,-6.5080e-04,-0.0468661
-6.5060e-04,2.37219,-0.0197453,,-6.5060e-04,-0.0470224
-6.5040e-04,2.37969,-0.0197328,,-6.5040e-04,-0.0470849
-6.5020e-04,2.37469,-0.0197438,,-6.5020e-04,-0.0469599
-6.5000e-04,2.37688,-0.0197594,,-6.5000e-04,-0.0468661
-6.4980e-04,2.38437,-0.0198188,,-6.4980e-04,-0.0470224
-6.4960e-04,2.37625,-0.0197141,,-6.4960e-04,-0.0472411
-6.4940e-04,2.37719,-0.0197063,,-6.4940e-04,-0.0472724
-6.4920e-04,2.37953,-0.0198328,,-6.4920e-04,-0.0468974
-6.4900e-04,2.36984,-0.0197281,,-6.4900e-04,-0.0470224
-6.4880e-04,2.37609,-0.0197359,,-6.4880e-04,-0.0472411
-6.4860e-04,2.37672,-0.0197094,,-6.4860e-04,-0.0473036
-6.4840e-04,2.38203,-0.0197922,,-6.4840e-04,-0.0469911
-6.4820e-04,2.37891,-0.0197391,,-6.4820e-04,-0.0470224
-6.4800e-04,2.38109,-0.0197281,,-6.4800e-04,-0.0470536
-6.4780e-04,2.37312,-0.0197438,,-6.4780e-04,-0.0470849
-6.4760e-04,2.37391,-0.0197922,,-6.4760e-04,-0.0468974
-6.4740e-04,2.375,-0.0197859,,-6.4740e-04,-0.0470849
-6.4720e-04,2.38203,-0.0197016,,-6.4720e-04,-0.0470849
-6.4700e-04,2.37125,-0.0196828,,-6.4700e-04,-0.0471474
-6.4680e-04,2.37547,-0.0198422,,-6.4680e-04,-0.0471474
-6.4660e-04,2.37609,-0.0197828,,-6.4660e-04,-0.0473036
-6.4640e-04,2.37562,-0.0197719,,-6.4640e-04,-0.0469286
